Date,Extent,Year, Month, Day,     Extent_,    Missing, Source Data,hemisphere
3/5/89,15.689,1989,3,5,15.689,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890305_f08_v1.1_n.bin'],north
3/6/89,15.766,1989,3,6,15.766,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890306_f08_v1.1_n.bin'],north
3/7/89,15.646,1989,3,7,15.646,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890307_f08_v1.1_n.bin'],north
3/8/89,15.564,1989,3,8,15.564,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890308_f08_v1.1_n.bin'],north
3/9/89,15.442,1989,3,9,15.442,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890309_f08_v1.1_n.bin'],north
3/10/89,15.388,1989,3,10,15.388,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890310_f08_v1.1_n.bin'],north
3/11/89,15.409,1989,3,11,15.409,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890311_f08_v1.1_n.bin'],north
3/12/89,15.295,1989,3,12,15.295,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890312_f08_v1.1_n.bin'],north
3/13/89,15.367,1989,3,13,15.367,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890313_f08_v1.1_n.bin'],north
3/14/89,15.385,1989,3,14,15.385,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890314_f08_v1.1_n.bin'],north
3/15/89,15.413,1989,3,15,15.413,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890315_f08_v1.1_n.bin'],north
3/16/89,15.338,1989,3,16,15.338,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890316_f08_v1.1_n.bin'],north
3/17/89,15.295,1989,3,17,15.295,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890317_f08_v1.1_n.bin'],north
3/18/89,15.308,1989,3,18,15.308,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890318_f08_v1.1_n.bin'],north
3/19/89,15.4,1989,3,19,15.4,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890319_f08_v1.1_n.bin'],north
3/20/89,15.431,1989,3,20,15.431,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890320_f08_v1.1_n.bin'],north
3/21/89,15.464,1989,3,21,15.464,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890321_f08_v1.1_n.bin'],north
3/22/89,15.397,1989,3,22,15.397,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890322_f08_v1.1_n.bin'],north
3/23/89,15.362,1989,3,23,15.362,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890323_f08_v1.1_n.bin'],north
3/24/89,15.329,1989,3,24,15.329,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890324_f08_v1.1_n.bin'],north
3/25/89,15.283,1989,3,25,15.283,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890325_f08_v1.1_n.bin'],north
3/26/89,15.235,1989,3,26,15.235,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890326_f08_v1.1_n.bin'],north
3/27/89,15.238,1989,3,27,15.238,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890327_f08_v1.1_n.bin'],north
3/28/89,15.302,1989,3,28,15.302,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890328_f08_v1.1_n.bin'],north
3/29/89,15.277,1989,3,29,15.277,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890329_f08_v1.1_n.bin'],north
3/30/89,15.281,1989,3,30,15.281,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890330_f08_v1.1_n.bin'],north
3/31/89,15.248,1989,3,31,15.248,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890331_f08_v1.1_n.bin'],north
4/1/89,15.116,1989,4,1,15.116,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890401_f08_v1.1_n.bin'],north
4/2/89,14.993,1989,4,2,14.993,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890402_f08_v1.1_n.bin'],north
4/3/89,14.933,1989,4,3,14.933,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890403_f08_v1.1_n.bin'],north
4/4/89,15.029,1989,4,4,15.029,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890404_f08_v1.1_n.bin'],north
4/5/89,15.012,1989,4,5,15.012,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890405_f08_v1.1_n.bin'],north
4/6/89,14.968,1989,4,6,14.968,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890406_f08_v1.1_n.bin'],north
4/7/89,14.857,1989,4,7,14.857,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890407_f08_v1.1_n.bin'],north
4/8/89,14.772,1989,4,8,14.772,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890408_f08_v1.1_n.bin'],north
4/9/89,14.724,1989,4,9,14.724,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890409_f08_v1.1_n.bin'],north
4/10/89,14.656,1989,4,10,14.656,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890410_f08_v1.1_n.bin'],north
4/11/89,14.648,1989,4,11,14.648,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890411_f08_v1.1_n.bin'],north
4/12/89,14.591,1989,4,12,14.591,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890412_f08_v1.1_n.bin'],north
4/13/89,14.516,1989,4,13,14.516,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890413_f08_v1.1_n.bin'],north
4/14/89,14.349,1989,4,14,14.349,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890414_f08_v1.1_n.bin'],north
4/15/89,14.37,1989,4,15,14.37,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890415_f08_v1.1_n.bin'],north
4/16/89,14.265,1989,4,16,14.265,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890416_f08_v1.1_n.bin'],north
4/17/89,14.239,1989,4,17,14.239,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890417_f08_v1.1_n.bin'],north
4/18/89,14.064,1989,4,18,14.064,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890418_f08_v1.1_n.bin'],north
4/19/89,14.004,1989,4,19,14.004,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890419_f08_v1.1_n.bin'],north
4/20/89,13.996,1989,4,20,13.996,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890420_f08_v1.1_n.bin'],north
4/21/89,13.959,1989,4,21,13.959,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890421_f08_v1.1_n.bin'],north
4/22/89,13.963,1989,4,22,13.963,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890422_f08_v1.1_n.bin'],north
4/23/89,13.929,1989,4,23,13.929,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890423_f08_v1.1_n.bin'],north
4/24/89,13.898,1989,4,24,13.898,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890424_f08_v1.1_n.bin'],north
4/25/89,13.794,1989,4,25,13.794,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890425_f08_v1.1_n.bin'],north
4/26/89,13.754,1989,4,26,13.754,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890426_f08_v1.1_n.bin'],north
4/27/89,13.679,1989,4,27,13.679,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890427_f08_v1.1_n.bin'],north
4/28/89,13.627,1989,4,28,13.627,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890428_f08_v1.1_n.bin'],north
4/29/89,13.577,1989,4,29,13.577,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890429_f08_v1.1_n.bin'],north
4/30/89,13.57,1989,4,30,13.57,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890430_f08_v1.1_n.bin'],north
5/1/89,13.363,1989,5,1,13.363,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890501_f08_v1.1_n.bin'],north
5/2/89,13.342,1989,5,2,13.342,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890502_f08_v1.1_n.bin'],north
5/3/89,13.369,1989,5,3,13.369,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890503_f08_v1.1_n.bin'],north
5/4/89,13.319,1989,5,4,13.319,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890504_f08_v1.1_n.bin'],north
5/5/89,13.252,1989,5,5,13.252,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890505_f08_v1.1_n.bin'],north
5/6/89,13.25,1989,5,6,13.25,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890506_f08_v1.1_n.bin'],north
5/7/89,13.24,1989,5,7,13.24,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890507_f08_v1.1_n.bin'],north
5/8/89,13.247,1989,5,8,13.247,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890508_f08_v1.1_n.bin'],north
5/9/89,13.189,1989,5,9,13.189,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890509_f08_v1.1_n.bin'],north
5/10/89,13.187,1989,5,10,13.187,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890510_f08_v1.1_n.bin'],north
5/11/89,13.122,1989,5,11,13.122,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890511_f08_v1.1_n.bin'],north
5/12/89,13.094,1989,5,12,13.094,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890512_f08_v1.1_n.bin'],north
5/13/89,13.058,1989,5,13,13.058,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890513_f08_v1.1_n.bin'],north
5/14/89,13.084,1989,5,14,13.084,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890514_f08_v1.1_n.bin'],north
5/15/89,13.051,1989,5,15,13.051,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890515_f08_v1.1_n.bin'],north
5/16/89,13.008,1989,5,16,13.008,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890516_f08_v1.1_n.bin'],north
5/17/89,12.975,1989,5,17,12.975,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890517_f08_v1.1_n.bin'],north
5/18/89,12.922,1989,5,18,12.922,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890518_f08_v1.1_n.bin'],north
5/19/89,13.027,1989,5,19,13.027,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890519_f08_v1.1_n.bin'],north
5/20/89,12.96,1989,5,20,12.96,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890520_f08_v1.1_n.bin'],north
5/21/89,12.923,1989,5,21,12.923,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890521_f08_v1.1_n.bin'],north
5/22/89,12.886,1989,5,22,12.886,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890522_f08_v1.1_n.bin'],north
5/23/89,12.874,1989,5,23,12.874,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890523_f08_v1.1_n.bin'],north
5/24/89,12.856,1989,5,24,12.856,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890524_f08_v1.1_n.bin'],north
5/25/89,12.878,1989,5,25,12.878,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890525_f08_v1.1_n.bin'],north
5/26/89,12.849,1989,5,26,12.849,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890526_f08_v1.1_n.bin'],north
5/27/89,12.853,1989,5,27,12.853,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890527_f08_v1.1_n.bin'],north
5/28/89,12.807,1989,5,28,12.807,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890528_f08_v1.1_n.bin'],north
5/29/89,12.823,1989,5,29,12.823,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890529_f08_v1.1_n.bin'],north
5/30/89,12.766,1989,5,30,12.766,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890530_f08_v1.1_n.bin'],north
5/31/89,12.794,1989,5,31,12.794,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890531_f08_v1.1_n.bin'],north
6/1/89,12.729,1989,6,1,12.729,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890601_f08_v1.1_n.bin'],north
6/2/89,12.687,1989,6,2,12.687,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890602_f08_v1.1_n.bin'],north
6/3/89,12.643,1989,6,3,12.643,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890603_f08_v1.1_n.bin'],north
6/4/89,12.638,1989,6,4,12.638,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890604_f08_v1.1_n.bin'],north
6/5/89,12.641,1989,6,5,12.641,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890605_f08_v1.1_n.bin'],north
6/6/89,12.601,1989,6,6,12.601,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890606_f08_v1.1_n.bin'],north
6/7/89,12.561,1989,6,7,12.561,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890607_f08_v1.1_n.bin'],north
6/8/89,12.541,1989,6,8,12.541,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890608_f08_v1.1_n.bin'],north
6/9/89,12.506,1989,6,9,12.506,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890609_f08_v1.1_n.bin'],north
6/10/89,12.452,1989,6,10,12.452,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890610_f08_v1.1_n.bin'],north
6/11/89,12.422,1989,6,11,12.422,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890611_f08_v1.1_n.bin'],north
6/12/89,12.455,1989,6,12,12.455,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890612_f08_v1.1_n.bin'],north
6/13/89,12.414,1989,6,13,12.414,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890613_f08_v1.1_n.bin'],north
6/14/89,12.341,1989,6,14,12.341,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890614_f08_v1.1_n.bin'],north
6/15/89,12.336,1989,6,15,12.336,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890615_f08_v1.1_n.bin'],north
6/16/89,12.308,1989,6,16,12.308,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890616_f08_v1.1_n.bin'],north
6/17/89,12.235,1989,6,17,12.235,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890617_f08_v1.1_n.bin'],north
6/18/89,12.233,1989,6,18,12.233,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890618_f08_v1.1_n.bin'],north
6/19/89,12.171,1989,6,19,12.171,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890619_f08_v1.1_n.bin'],north
6/20/89,12.118,1989,6,20,12.118,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890620_f08_v1.1_n.bin'],north
6/21/89,12.066,1989,6,21,12.066,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890621_f08_v1.1_n.bin'],north
6/22/89,11.966,1989,6,22,11.966,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890622_f08_v1.1_n.bin'],north
6/23/89,11.957,1989,6,23,11.957,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890623_f08_v1.1_n.bin'],north
6/24/89,11.927,1989,6,24,11.927,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890624_f08_v1.1_n.bin'],north
6/25/89,11.892,1989,6,25,11.892,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890625_f08_v1.1_n.bin'],north
6/26/89,11.804,1989,6,26,11.804,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890626_f08_v1.1_n.bin'],north
6/27/89,11.749,1989,6,27,11.749,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890627_f08_v1.1_n.bin'],north
6/28/89,11.692,1989,6,28,11.692,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890628_f08_v1.1_n.bin'],north
6/29/89,11.635,1989,6,29,11.635,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890629_f08_v1.1_n.bin'],north
6/30/89,11.616,1989,6,30,11.616,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890630_f08_v1.1_n.bin'],north
7/1/89,11.34,1989,7,1,11.34,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890701_f08_v1.1_n.bin'],north
7/2/89,11.277,1989,7,2,11.277,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890702_f08_v1.1_n.bin'],north
7/3/89,11.128,1989,7,3,11.128,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890703_f08_v1.1_n.bin'],north
7/4/89,11.164,1989,7,4,11.164,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890704_f08_v1.1_n.bin'],north
7/5/89,11.068,1989,7,5,11.068,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890705_f08_v1.1_n.bin'],north
7/6/89,11.002,1989,7,6,11.002,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890706_f08_v1.1_n.bin'],north
7/7/89,10.914,1989,7,7,10.914,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890707_f08_v1.1_n.bin'],north
7/8/89,10.86,1989,7,8,10.86,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890708_f08_v1.1_n.bin'],north
7/9/89,10.861,1989,7,9,10.861,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890709_f08_v1.1_n.bin'],north
7/10/89,10.711,1989,7,10,10.711,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890710_f08_v1.1_n.bin'],north
7/11/89,10.633,1989,7,11,10.633,0, ['ftp://sidads.colorado.edu/pub/DATASETS/nsidc0051_gsfc_nasateam_seaice/final-gsfc/north/daily/1989/nt_19890711_f08_v1.1_n.bin'],north
